file_id,linear_SNR,neural_SNR,linear_ERLE,neural_ERLE,linear_PESQ,neural_PESQ,linear_MSE,neural_MSE,linear_Corr,neural_Corr,linear_STFT_distance,neural_STFT_distance
9029,-1.7336738109588623,-2.4188892543315887,-0.11088307946920395,-1.9064021110534668,1.0377614498138428,1.0234640836715698,0.012042197398841381,0.014100265689194202,0.0021767360176553657,0.0006179472789572457,0.32679468,0.36964068
9383,-9.15653109550476,-1.5765830874443054,-2.9927945137023926,9.320576190948486,1.256795048713684,2.805043935775757,0.004619491286575794,0.0008064906578511,-0.028458385184587005,-0.016921171539198154,0.090438634,0.05672248
9772,-1.9729411602020264,-2.583179473876953,0.3678782284259796,-1.1283019185066223,1.2438738346099854,1.0423904657363892,0.0010144427651539445,0.0011674852576106787,-0.004726006417660495,-0.006255746886116671,0.06740203,0.080137715
9686,-2.954097092151642,-2.743697464466095,5.182788968086243,5.5773842334747314,1.2866065502166748,1.0479332208633423,0.005007589235901833,0.004770772997289896,-0.014958841128689452,-0.009566381646891775,0.14916316,0.17363329
9644,-4.861449897289276,-1.989593654870987,-0.276933703571558,5.144500732421875,1.1912591457366943,2.1427202224731445,0.01297468226402998,0.006697474513202906,-0.022745744856658118,-0.004959740343602356,0.3029604,0.22571929
9256,-2.6850664615631104,-2.5382444262504578,-2.169221192598343,-1.8568630516529083,1.2418462038040161,1.2260944843292236,0.011534114368259907,0.01115069817751646,-0.009447398399801792,-0.007811550605321868,0.21899912,0.22120903
9646,-4.4799453020095825,-2.6374268531799316,0.49700528383255005,3.7559720873832703,1.2590417861938477,1.1186329126358032,0.028162991628050804,0.018425824120640755,-0.012311251094311212,0.0008393230252762091,0.34076694,0.2865314
9483,-1.7358127236366272,-2.6604613661766052,1.1738484352827072,-1.0283981263637543,1.2639868259429932,1.0616015195846558,0.005610024556517601,0.006941120605915785,0.013156271044049083,0.0009650606477888022,0.15284522,0.1780215
9789,-1.8022501468658447,-2.316264808177948,-0.8880069106817245,-2.189398556947708,1.0591758489608765,1.0387096405029297,0.0035896969493478537,0.0040407245978713036,0.0022421547050323963,-0.0037111234744413115,0.13171525,0.13978873
9255,-2.4629229307174683,-3.012319505214691,1.7251236736774445,0.40782298892736435,1.321476936340332,1.0604941844940186,0.0032821139320731163,0.003724717302247882,-0.02490716131122572,-0.012456706969275677,0.13393332,0.15469347
9924,-3.073272407054901,-3.6584603786468506,1.3404138386249542,0.25422802194952965,1.2704007625579834,1.3437424898147583,0.001823808648623526,0.002086882945150137,-0.00023379375966855293,-0.00037078402439207184,0.095019944,0.1135869
9667,-2.7651581168174744,-3.592694103717804,-0.9508393704891205,-2.5710564851760864,1.193202257156372,1.0490370988845825,0.03302726894617081,0.039960071444511414,0.0039688302291154415,0.0073092809478583695,0.39542252,0.5009595
9164,-3.393141031265259,-1.8024344742298126,2.6188957691192627,5.83171010017395,1.3072161674499512,1.0734273195266724,0.0003555549483280629,0.0002465108409523964,-0.06067606540729126,-0.0062368079366475725,0.030630866,0.03584378
9708,-2.94845312833786,-2.727544605731964,1.6791731119155884,2.130293995141983,1.2345765829086304,1.0447994470596313,0.0035023048985749483,0.003328611608594656,-0.005073729892982476,-0.004158031969036132,0.15449122,0.17446317
9786,-6.2952375411987305,-1.8972699344158173,-1.1866746842861176,6.526706218719482,1.1678224802017212,1.0747785568237305,0.01716604083776474,0.006235530599951744,0.0012164030404599982,0.00337150672853189,0.23452602,0.18270725
9903,-2.3936663568019867,-2.6783010363578796,0.04124284256249666,-0.7499600201845169,1.0597782135009766,1.031739354133606,0.0024661552160978317,0.002633200027048588,-0.0225750397487075,-0.008643044240222277,0.10223416,0.12243851
9829,-4.605515897274017,-3.0561962723731995,2.2235657274723053,4.839393496513367,1.2421578168869019,1.122741460800171,0.0029149302281439304,0.0020403102971613407,-0.0037339765564476626,0.003314234178408875,0.14574347,0.118468165
9467,-2.16554194688797,-2.4010974168777466,-0.30964747071266174,-0.9456374496221542,1.1728967428207397,1.3941317796707153,0.018588289618492126,0.019624335691332817,-0.008743940366941124,-0.0034590988197486156,0.3395329,0.35190445
9630,-1.9937150180339813,-2.472984343767166,2.0927363634109497,0.9438016265630722,1.2870579957962036,1.0403794050216675,0.016715671867132187,0.01866598054766655,0.0017641984362937759,-0.002696752763760104,0.26468405,0.32179826
9348,-2.394949793815613,-2.8854286670684814,0.36270029842853546,-0.844837948679924,1.186623215675354,1.0560415983200073,0.0022434713318943977,0.0025117036420851946,-0.014177047713661123,-0.0016490139281193042,0.08852457,0.110300735
9485,-1.777898371219635,-2.6609912514686584,0.4488634318113327,-1.8338023126125336,1.2632720470428467,1.049932837486267,0.008738615550100803,0.010709073394536972,-0.0030317563420212165,0.0016164543520702723,0.18511565,0.22319601
9592,-2.76680588722229,-3.5477522015571594,-0.24824364110827446,-1.6672374308109283,1.2083399295806885,1.0407742261886597,0.04494943842291832,0.053804535418748856,0.0020552228126783237,-0.010269903677401155,0.5647925,0.64368963
9022,-2.888556122779846,-3.068196475505829,-1.3715390861034393,-1.8936705589294434,1.3229795694351196,1.076647162437439,0.007372656837105751,0.007684012409299612,-0.018454206372238723,-0.0005619637702727434,0.18358459,0.21444573
9466,-3.107054829597473,-3.3310064673423767,0.08761032484471798,-0.3795624151825905,1.2916549444198608,1.0594031810760498,0.007664890494197607,0.008070512674748898,-0.0015011353331613843,0.003267107084708873,0.19439848,0.2247128
9230,-1.9665051996707916,-2.1453209221363068,0.33887315541505814,-0.10480746626853943,1.2426316738128662,1.0306081771850586,0.009946309961378574,0.01036438625305891,0.0062396357757685235,0.003761915299746656,0.22032304,0.2645566
9669,-2.4700237810611725,-3.3890974521636963,5.44725775718689,3.604394495487213,1.2120883464813232,1.9677512645721436,0.004122232552617788,0.0050937761552631855,0.003366831673559831,-0.0010759926498765417,0.14503954,0.1773726
9854,-2.7714070677757263,-3.1366583704948425,0.7645708322525024,-0.2594575844705105,1.283949375152588,1.0910683870315552,0.04634574055671692,0.050412118434906006,-0.01709341399043973,0.014916664252232646,0.44955418,0.56110007
9892,-1.937992125749588,-1.318410336971283,4.726880192756653,7.013935446739197,1.305565595626831,1.184923768043518,0.00448363134637475,0.0038875117897987366,0.016842913785333268,-0.006163326331569884,0.14116627,0.1498778
9612,-3.9687013626098633,-1.2269240617752075,1.8158011138439178,8.61257791519165,1.3226542472839355,1.1401996612548828,0.002204315969720483,0.0011724547948688269,-0.003222471763020676,-0.014138698580620238,0.12450393,0.08012838
9098,-3.511093854904175,-3.694121539592743,-2.0382659137248993,-2.4626468122005463,1.3310911655426025,1.4594477415084839,0.001840768614783883,0.0019200032111257315,-0.00593962581898151,0.007193781244258053,0.09327621,0.10805492
9670,-5.26000440120697,-2.923145890235901,1.6241900622844696,5.486786365509033,1.228256106376648,2.7509047985076904,0.00309949042275548,0.0018096910789608955,-0.00023730945985318537,0.004096203052539087,0.1319595,0.10464797
9811,-2.123163789510727,-2.833283245563507,-0.2370418980717659,-2.1359658241271973,1.1547529697418213,1.0562100410461426,0.001847084378823638,0.002175197470933199,-0.02755808745142603,-0.004879090797040176,0.093240514,0.110447906
9871,-4.5430585741996765,-2.6379314064979553,2.605525851249695,5.974722504615784,1.4112571477890015,1.1016590595245361,0.0008547734469175339,0.0005512369098141789,-0.0062610674646899935,0.0035561441972554965,0.05303038,0.05807095
9036,-1.9384010136127472,-2.6144814491271973,1.562817245721817,-0.1834322139620781,1.2771600484848022,1.5864167213439941,0.007691316306591034,0.008986875414848328,0.00103140612240977,0.009555911221340287,0.19046459,0.20058796
9944,-2.9186832904815674,-2.3927079141139984,0.9463050961494446,2.0863646268844604,1.2406197786331177,1.0775855779647827,0.012856122106313705,0.011389704421162605,0.0074927361108482245,0.0077984237264172715,0.25736883,0.2444101
9876,-4.835829138755798,-0.8478192985057831,2.37923726439476,12.104471921920776,1.3545368909835815,1.142935872077942,0.0002695356961339712,0.00010760074655991048,0.007181486208362696,0.004746621944441189,0.057609465,0.031564005
9794,-4.309157431125641,-2.4547043442726135,1.5024711191654205,4.814032018184662,1.2059693336486816,1.0380582809448242,0.0037957297172397375,0.0024765662383288145,-0.042663521478359084,-0.010525336077610614,0.14352983,0.12274848
9803,-5.240952372550964,-1.9260457158088684,2.164364457130432,8.349817395210266,1.2136675119400024,1.1626936197280884,0.008793806657195091,0.004099078476428986,-0.011079368995119802,-0.0015945304213135026,0.14797103,0.17950864
9452,-2.329544723033905,-2.534569799900055,7.305887937545776,6.500688195228577,1.1797914505004883,1.0575042963027954,0.004814361687749624,0.005047092214226723,-0.029989325589592403,0.001824778116442021,0.14879724,0.17773864
9402,-2.9241707921028137,-3.4822627902030945,2.957182824611664,1.7043516039848328,1.1891367435455322,1.3035612106323242,0.0008762742509134114,0.0009964356431737542,-0.03185196624358551,-0.012800722243172056,0.08513104,0.103508994
9289,-2.9616445302963257,-2.426752746105194,0.10078171268105507,1.0505829006433487,1.2619472742080688,1.0427998304367065,0.018971465528011322,0.016773037612438202,-0.02822411330919728,-0.003227751084638832,0.3289445,0.38296798
9820,-2.8349363803863525,-3.596220314502716,0.4269210621714592,-1.1101701110601425,1.1702828407287598,1.2726554870605469,0.0006163627840578556,0.0007344542536884546,-0.014240895878222973,-0.006833902514940971,0.06420578,0.0748811
9014,-2.833881378173828,-3.5610809922218323,6.79016649723053,5.17734169960022,1.1931928396224976,1.087400197982788,0.000912241346668452,0.0010785236954689026,-0.021372671776221985,0.0026263194655025543,0.07161292,0.07941108
9231,-6.328789591789246,-1.240900605916977,0.727260559797287,10.674667358398438,1.222922444343567,1.0978916883468628,0.0013894584262743592,0.00043058276060037315,-0.0009163026900262844,0.002046801055246265,0.093506515,0.050093535
9636,-3.6044955253601074,-2.9951944947242737,3.2900282740592957,4.193032383918762,1.2419756650924683,1.0423663854599,0.006997949443757534,0.006081919651478529,-0.03244011825162234,-0.00042005859328283536,0.15657629,0.17988755
